"Day","State","Daily mobility"
2020-01-01,"BW",15.64
2020-01-02,"BW",-15.92
2020-01-03,"BW",-14.25
2020-01-04,"BW",0.01
2020-01-05,"BW",8.75
2020-01-06,"BW",15.03
2020-01-07,"BW",3.28
2020-01-08,"BW",10.4
2020-01-09,"BW",11.87
2020-01-10,"BW",12.84
2020-01-11,"BW",12.24
2020-01-12,"BW",10.52
2020-01-13,"BW",8.43
2020-01-14,"BW",5.96
2020-01-15,"BW",14.69
2020-01-16,"BW",16.09
2020-01-17,"BW",15.15
2020-01-18,"BW",14.64
2020-01-19,"BW",11.08
2020-01-20,"BW",9.21
2020-01-21,"BW",9.05
2020-01-22,"BW",15.33
2020-01-23,"BW",10.7
2020-01-24,"BW",13.71
2020-01-25,"BW",14.85
2020-01-26,"BW",16.14
2020-01-27,"BW",8.36
2020-01-28,"BW",6.92
2020-01-29,"BW",14.63
2020-01-30,"BW",16.6
2020-01-31,"BW",17.18
2020-02-01,"BW",8.2
2020-02-02,"BW",2.23
2020-02-03,"BW",7.03
2020-02-04,"BW",7.86
2020-02-05,"BW",8.77
2020-02-06,"BW",8.74
2020-02-07,"BW",10.09
2020-02-08,"BW",9.79
2020-02-09,"BW",7.61
2020-02-10,"BW",-4.56
2020-02-11,"BW",8.85
2020-02-12,"BW",7.22
2020-02-13,"BW",7.16
2020-02-14,"BW",10.98
2020-02-15,"BW",12.57
2020-02-16,"BW",15.66
2020-02-17,"BW",7.62
2020-02-18,"BW",10.92
2020-02-19,"BW",8.82
2020-02-20,"BW",8.3
2020-02-21,"BW",5.33
2020-02-22,"BW",7.84
2020-02-23,"BW",3.27
2020-02-24,"BW",-4.25
2020-02-25,"BW",-5.7
2020-02-26,"BW",-5.12
2020-02-27,"BW",-6
2020-02-28,"BW",-0.74
2020-02-29,"BW",2.61
2020-03-01,"BW",2.53
2020-03-02,"BW",5.66
2020-03-03,"BW",5.32
2020-03-04,"BW",5.65
2020-03-05,"BW",3.38
2020-03-06,"BW",4.09
2020-03-07,"BW",2.6
2020-03-08,"BW",7.73
2020-03-09,"BW",8.71
2020-03-10,"BW",1
2020-03-11,"BW",3.72
2020-03-12,"BW",3.84
2020-03-13,"BW",3.74
2020-03-14,"BW",-8.7
2020-03-15,"BW",-2.94
2020-03-16,"BW",1.64
2020-03-17,"BW",-15.06
2020-03-18,"BW",-18.24
2020-03-19,"BW",-22.29
2020-03-20,"BW",-26.07
2020-03-21,"BW",-48.56
2020-03-22,"BW",-43.52
2020-03-23,"BW",-31.95
2020-03-24,"BW",-34.41
2020-03-25,"BW",-35.61
2020-03-26,"BW",-35.44
2020-03-27,"BW",-33.1
2020-03-28,"BW",-33.59
2020-03-29,"BW",-55.81
2020-03-30,"BW",-30.66
2020-03-31,"BW",-31.9
2020-04-01,"BW",-29.39
2020-04-02,"BW",-28.03
2020-04-03,"BW",-30.57
2020-04-04,"BW",-30.76
2020-04-05,"BW",-27.87
2020-04-06,"BW",-26.95
2020-04-07,"BW",-30.63
2020-04-08,"BW",-26.92
2020-04-09,"BW",-23.99
2020-04-10,"BW",-27.95
2020-04-11,"BW",-23.78
2020-04-12,"BW",-25.74
2020-04-13,"BW",-33.92
2020-04-14,"BW",-28.49
2020-04-15,"BW",-23.9
2020-04-16,"BW",-22.2
2020-04-17,"BW",-22.53
2020-04-18,"BW",-24.31
2020-04-19,"BW",-22.09
2020-04-20,"BW",-21.95
2020-04-21,"BW",-22.1
2020-04-22,"BW",-17.45
2020-04-23,"BW",-18.33
2020-04-24,"BW",-18.83
2020-04-25,"BW",-18.65
2020-04-26,"BW",-18.75
2020-04-27,"BW",-19.2
2020-04-28,"BW",-22.76
2020-04-29,"BW",-19.88
2020-04-30,"BW",-17.69
2020-05-01,"BW",-41.14
2020-05-02,"BW",-23.09
2020-05-03,"BW",-21.72
2020-05-04,"BW",-18.86
2020-05-05,"BW",-18.21
2020-05-06,"BW",-17.07
2020-05-07,"BW",-14.96
2020-05-08,"BW",-14.76
2020-05-09,"BW",-14.55
2020-05-10,"BW",-14.11
2020-05-11,"BW",-23.95
2020-05-12,"BW",-14.91
2020-05-13,"BW",-21.5
2020-05-14,"BW",-15.72
2020-05-15,"BW",-14.07
2020-05-16,"BW",-9.06
2020-05-17,"BW",-9.34
2020-05-18,"BW",-8.37
2020-05-19,"BW",-7.77
2020-05-20,"BW",-6.04
2020-05-21,"BW",-5.72
2020-05-22,"BW",-15.05
2020-05-23,"BW",-21.07
2020-05-24,"BW",-9.4
2020-05-25,"BW",-9.55
2020-05-26,"BW",-8.26
2020-05-27,"BW",-8.21
2020-05-28,"BW",-6.9
2020-05-29,"BW",-5.6
2020-05-30,"BW",-2.43
2020-05-31,"BW",-0.84
2020-06-01,"BW",20.77
2020-06-02,"BW",-9.29
2020-06-03,"BW",-13.01
2020-06-04,"BW",-18.51
2020-06-05,"BW",-14.77
2020-06-06,"BW",-15.84
2020-06-07,"BW",-20.25
2020-06-08,"BW",-13.75
2020-06-09,"BW",-15.95
2020-06-10,"BW",-12.7
2020-06-11,"BW",-5.44
2020-06-12,"BW",-8.85
2020-06-13,"BW",-6.97
2020-06-14,"BW",-27.92
2020-06-15,"BW",-11.04
2020-06-16,"BW",-7.41
2020-06-17,"BW",-10.12
2020-06-18,"BW",-6.03
2020-06-19,"BW",-4.18
2020-06-20,"BW",-2.85
2020-06-21,"BW",0.57
2020-06-22,"BW",-6.51
2020-06-23,"BW",-2.37
2020-06-24,"BW",-2.21
2020-06-25,"BW",-8.31
2020-06-26,"BW",-7.73
2020-06-27,"BW",-2.05
2020-06-28,"BW",-9.69
2020-06-29,"BW",-6.65
2020-06-30,"BW",-1.55
2020-07-01,"BW",0.65
2020-07-02,"BW",-4.22
2020-07-03,"BW",-2.22
2020-07-04,"BW",0.13
2020-07-05,"BW",4.33
2020-07-06,"BW",-1.56
2020-07-07,"BW",2.41
2020-07-08,"BW",-0.69
2020-07-09,"BW",-0.7
2020-07-10,"BW",-2.8
2020-07-11,"BW",-1.22
2020-07-12,"BW",9.22
2020-07-13,"BW",-0.03
2020-07-14,"BW",2.08
2020-07-15,"BW",-5.22
2020-07-16,"BW",-7.44
2020-07-17,"BW",-4.39
2020-07-18,"BW",0.43
2020-07-19,"BW",8.95
2020-07-20,"BW",-0.62
2020-07-21,"BW",-10.26
2020-07-22,"BW",0.1
2020-07-23,"BW",-0.4
2020-07-24,"BW",-2.21
2020-07-25,"BW",1.28
2020-07-26,"BW",-0.14
2020-07-27,"BW",1.51
2020-07-28,"BW",2.79
2020-07-29,"BW",3.2
2020-07-30,"BW",-2.58
2020-07-31,"BW",-4.83
2020-08-01,"BW",3.07
2020-08-02,"BW",-13.76
2020-08-03,"BW",-1.87
2020-08-04,"BW",0.03
2020-08-05,"BW",6.11
2020-08-06,"BW",5.03
2020-08-07,"BW",2.42
2020-08-08,"BW",1.53
2020-08-09,"BW",-3.73
2020-08-10,"BW",-0.74
2020-08-11,"BW",-1.27
2020-08-12,"BW",-2.31
2020-08-13,"BW",-5.29
2020-08-14,"BW",-5.8
2020-08-15,"BW",-1.85
2020-08-16,"BW",-4.13
2020-08-17,"BW",-5.06
2020-08-18,"BW",-3.16
2020-08-19,"BW",-2.13
2020-08-20,"BW",-3.23
2020-08-21,"BW",-4.91
2020-08-22,"BW",-7.19
2020-08-23,"BW",-7.15
2020-08-24,"BW",-3.48
2020-08-25,"BW",-6.44
2020-08-26,"BW",-5.63
2020-08-27,"BW",-2.67
2020-08-28,"BW",-7.67
2020-08-29,"BW",-4.16
2020-08-30,"BW",-25.28
2020-08-31,"BW",-0.04
2020-09-01,"BW",-9.05
2020-09-02,"BW",-7.88
2020-09-03,"BW",-6.82
2020-09-04,"BW",-5.44
2020-09-05,"BW",0.33
2020-09-06,"BW",0
2020-09-07,"BW",-0.76
2020-09-08,"BW",0.02
2020-09-09,"BW",-0.17
2020-09-10,"BW",-0.78
2020-09-11,"BW",-0.72
2020-09-12,"BW",7.16
2020-09-13,"BW",12.71
2020-09-14,"BW",9.37
2020-09-15,"BW",9.01
2020-09-16,"BW",5.91
2020-09-17,"BW",6.05
2020-09-18,"BW",5.96
2020-09-19,"BW",8.25
2020-09-20,"BW",12.76
2020-09-21,"BW",9.74
2020-09-22,"BW",8.25
2020-09-23,"BW",5.25
2020-09-24,"BW",7.3
2020-09-25,"BW",2.61
2020-09-26,"BW",-4.26
2020-09-27,"BW",-4.33
2020-09-28,"BW",8.42
2020-09-29,"BW",1.09
2020-09-30,"BW",6.47
2020-10-01,"BW",5.1
2020-10-02,"BW",10.55
2020-10-03,"BW",7.43
2020-10-04,"BW",4.19
2020-10-05,"BW",5.84
2020-10-06,"BW",5.37
2020-10-07,"BW",-0.93
2020-10-08,"BW",-1.26
2020-10-09,"BW",4
2020-10-10,"BW",1.65
2020-10-11,"BW",-7.95
2020-10-12,"BW",0.13
2020-10-13,"BW",5.58
2020-10-14,"BW",2.76
2020-10-15,"BW",0.45
2020-10-16,"BW",2.81
2020-10-17,"BW",-0.26
2020-10-18,"BW",-5.42
2020-10-19,"BW",2.62
2020-10-20,"BW",2.92
2020-10-21,"BW",1.69
2020-10-22,"BW",0.84
2020-10-23,"BW",-0.12
2020-10-24,"BW",-0.57
2020-10-25,"BW",3.53
2020-10-26,"BW",-11.03
2020-10-27,"BW",-4.92
2020-10-28,"BW",-7.44
2020-10-29,"BW",-9.52
2020-10-30,"BW",-5.17
2020-10-31,"BW",2.64
2020-11-01,"BW",-12.38
2020-11-02,"BW",-5.48
2020-11-03,"BW",-8.75
2020-11-04,"BW",-7.88
2020-11-05,"BW",-4.98
2020-11-06,"BW",-8.17
2020-11-07,"BW",-11.91
2020-11-08,"BW",-10.09
2020-11-09,"BW",-5.69
2020-11-10,"BW",-6.67
2020-11-11,"BW",-7.64
2020-11-12,"BW",-6.18
2020-11-13,"BW",-7.53
2020-11-14,"BW",-9.2
2020-11-15,"BW",-5.3
2020-11-16,"BW",-7.95
2020-11-17,"BW",-7.12
2020-11-18,"BW",-6.64
2020-11-19,"BW",-8.94
2020-11-20,"BW",-10.73
2020-11-21,"BW",-16.3
2020-11-22,"BW",-17.45
2020-11-23,"BW",-8.33
2020-11-24,"BW",-7.91
2020-11-25,"BW",-8.09
2020-11-26,"BW",-6
2020-11-27,"BW",-5.69
2020-11-28,"BW",-13.45
2020-11-29,"BW",-22.03
2020-11-30,"BW",-7.46
2020-12-01,"BW",2.63
2020-12-02,"BW",-7.7
2020-12-03,"BW",-6.79
2020-12-04,"BW",NA
2020-12-05,"BW",NA
2020-12-06,"BW",NA
2020-12-07,"BW",NA
2020-12-08,"BW",8.15
2020-12-09,"BW",-10.64
2020-12-10,"BW",-6.91
2020-12-11,"BW",0.24
2020-12-12,"BW",-19.86
2020-12-13,"BW",-29.11
2020-12-14,"BW",2.1
2020-12-15,"BW",9.78
2020-12-16,"BW",-21.75
2020-12-17,"BW",-21.98
2020-12-18,"BW",-18.31
2020-12-19,"BW",-25.65
2020-12-20,"BW",-29.25
2020-12-21,"BW",-17.99
2020-12-22,"BW",-12.61
2020-12-23,"BW",-26.71
2020-12-24,"BW",-43.73
2020-12-25,"BW",-14.86
2020-12-26,"BW",-13.27
2020-12-27,"BW",-27.65
2020-12-28,"BW",-34.81
2020-12-29,"BW",-25.63
2020-12-30,"BW",-32.71
2020-12-31,"BW",-47
2021-01-01,"BW",-9.77
2021-01-02,"BW",-26.26
2021-01-03,"BW",-15.06
2021-01-04,"BW",-26.42
2021-01-05,"BW",-25.52
2021-01-06,"BW",-7.99
2021-01-07,"BW",-19.02
2021-01-08,"BW",-20.85
2021-01-09,"BW",-15.39
2021-01-10,"BW",-4.27
2021-01-11,"BW",-13.6
2021-01-12,"BW",-20.83
2021-01-13,"BW",-11.36
2021-01-14,"BW",-13.8
2021-01-15,"BW",-11.58
2021-01-16,"BW",-15.69
2021-01-17,"BW",-16.19
2021-01-18,"BW",-14.01
2021-01-19,"BW",-15.2
2021-01-20,"BW",-8.73
2021-01-21,"BW",-9.21
2021-01-22,"BW",-10.61
2021-01-23,"BW",-13.91
2021-01-24,"BW",-12.15
2021-01-25,"BW",-15.01
2021-01-26,"BW",-14.74
2021-01-27,"BW",-12.13
2021-01-28,"BW",-11.59
2021-01-29,"BW",-10.27
2021-01-30,"BW",-15.84
2021-01-31,"BW",-11.9
2021-02-01,"BW",-13.95
2021-02-02,"BW",-13.61
2021-02-03,"BW",-16.01
2021-02-04,"BW",-11.5
2021-02-05,"BW",-13.2
2021-02-06,"BW",-16.07
2021-02-07,"BW",-22.2
2021-02-08,"BW",-13.85
2021-02-09,"BW",-14.26
2021-02-10,"BW",-18.73
2021-02-11,"BW",-11.89
2021-02-12,"BW",-12.51
2021-02-13,"BW",-13.88
2021-02-14,"BW",-7.15
2021-02-15,"BW",-14.37
2021-02-16,"BW",-10.24
2021-02-17,"BW",-9.64
2021-02-18,"BW",-8.74
2021-02-19,"BW",-8.63
2021-02-20,"BW",-2.49
2021-02-21,"BW",12.11
2021-02-22,"BW",-3.34
2020-01-01,"BY",11.76
2020-01-02,"BY",-13.44
2020-01-03,"BY",-11.32
2020-01-04,"BY",-0.44
2020-01-05,"BY",7.34
2020-01-06,"BY",14.25
2020-01-07,"BY",2.39
2020-01-08,"BY",7.05
2020-01-09,"BY",7.87
2020-01-10,"BY",10.54
2020-01-11,"BY",8.61
2020-01-12,"BY",9.01
2020-01-13,"BY",5.65
2020-01-14,"BY",4.24
2020-01-15,"BY",10.41
2020-01-16,"BY",10.83
2020-01-17,"BY",13.08
2020-01-18,"BY",9.92
2020-01-19,"BY",7.07
2020-01-20,"BY",5.52
2020-01-21,"BY",6.1
2020-01-22,"BY",10.13
2020-01-23,"BY",6.55
2020-01-24,"BY",10.51
2020-01-25,"BY",11.54
2020-01-26,"BY",10.29
2020-01-27,"BY",6.34
2020-01-28,"BY",4.28
2020-01-29,"BY",9.38
2020-01-30,"BY",11.21
2020-01-31,"BY",14.09
2020-02-01,"BY",5.18
2020-02-02,"BY",-2.17
2020-02-03,"BY",3.43
2020-02-04,"BY",3.82
2020-02-05,"BY",4.73
2020-02-06,"BY",4.21
2020-02-07,"BY",6
2020-02-08,"BY",6.93
2020-02-09,"BY",9
2020-02-10,"BY",-14.64
2020-02-11,"BY",5.23
2020-02-12,"BY",4.74
2020-02-13,"BY",4.9
2020-02-14,"BY",7.12
2020-02-15,"BY",8.78
2020-02-16,"BY",10.49
2020-02-17,"BY",6.56
2020-02-18,"BY",8.14
2020-02-19,"BY",5.85
2020-02-20,"BY",6.98
2020-02-21,"BY",7.72
2020-02-22,"BY",7.83
2020-02-23,"BY",2.54
2020-02-24,"BY",-4.07
2020-02-25,"BY",-6.1
2020-02-26,"BY",-5.32
2020-02-27,"BY",-4.94
2020-02-28,"BY",-3.77
2020-02-29,"BY",0.69
2020-03-01,"BY",-2.34
2020-03-02,"BY",2.98
2020-03-03,"BY",1.44
2020-03-04,"BY",1.85
2020-03-05,"BY",1.25
2020-03-06,"BY",0.38
2020-03-07,"BY",-3.26
2020-03-08,"BY",2.43
2020-03-09,"BY",3.4
2020-03-10,"BY",-2.22
2020-03-11,"BY",-1.42
2020-03-12,"BY",0.44
2020-03-13,"BY",-1.96
2020-03-14,"BY",-12.34
2020-03-15,"BY",-8.85
2020-03-16,"BY",-7.42
2020-03-17,"BY",-19.14
2020-03-18,"BY",-23.42
2020-03-19,"BY",-26.41
2020-03-20,"BY",-27.7
2020-03-21,"BY",-63.89
2020-03-22,"BY",-60.49
2020-03-23,"BY",-39.96
2020-03-24,"BY",-41.58
2020-03-25,"BY",-43.21
2020-03-26,"BY",-43.85
2020-03-27,"BY",-42.18
2020-03-28,"BY",-45.67
2020-03-29,"BY",-61.92
2020-03-30,"BY",-39.8
2020-03-31,"BY",-40.65
2020-04-01,"BY",-39.88
2020-04-02,"BY",-37.47
2020-04-03,"BY",-39.87
2020-04-04,"BY",-45.04
2020-04-05,"BY",-45.78
2020-04-06,"BY",-34.75
2020-04-07,"BY",-37.79
2020-04-08,"BY",-35.08
2020-04-09,"BY",-33.64
2020-04-10,"BY",-42.96
2020-04-11,"BY",-37.31
2020-04-12,"BY",-41.53
2020-04-13,"BY",-52.74
2020-04-14,"BY",-38.05
2020-04-15,"BY",-34.08
2020-04-16,"BY",-31.25
2020-04-17,"BY",-31.22
2020-04-18,"BY",-37.95
2020-04-19,"BY",-41.23
2020-04-20,"BY",-28.25
2020-04-21,"BY",-29.17
2020-04-22,"BY",-25.75
2020-04-23,"BY",-25.67
2020-04-24,"BY",-26.77
2020-04-25,"BY",-29.5
2020-04-26,"BY",-29.19
2020-04-27,"BY",-22.73
2020-04-28,"BY",-26.17
2020-04-29,"BY",-26.08
2020-04-30,"BY",-21.46
2020-05-01,"BY",-44.75
2020-05-02,"BY",-30.69
2020-05-03,"BY",-32.72
2020-05-04,"BY",-23.7
2020-05-05,"BY",-22.12
2020-05-06,"BY",-20.83
2020-05-07,"BY",-19.26
2020-05-08,"BY",-19.6
2020-05-09,"BY",-20.08
2020-05-10,"BY",-20.41
2020-05-11,"BY",-23.45
2020-05-12,"BY",-17.31
2020-05-13,"BY",-22.27
2020-05-14,"BY",-19.51
2020-05-15,"BY",-20.25
2020-05-16,"BY",-15.65
2020-05-17,"BY",-12.64
2020-05-18,"BY",-8.99
2020-05-19,"BY",-9.06
2020-05-20,"BY",-8.4
2020-05-21,"BY",-10.84
2020-05-22,"BY",-16.18
2020-05-23,"BY",-24.49
2020-05-24,"BY",-19.72
2020-05-25,"BY",-13.24
2020-05-26,"BY",-10.74
2020-05-27,"BY",-9.44
2020-05-28,"BY",-12.45
2020-05-29,"BY",-10.6
2020-05-30,"BY",-8.8
2020-05-31,"BY",-6.7
2020-06-01,"BY",8.92
2020-06-02,"BY",-8.33
2020-06-03,"BY",-10.63
2020-06-04,"BY",-18.69
2020-06-05,"BY",-16.05
2020-06-06,"BY",-17.74
2020-06-07,"BY",-34.53
2020-06-08,"BY",-14.3
2020-06-09,"BY",-17.47
2020-06-10,"BY",-13.89
2020-06-11,"BY",-6.37
2020-06-12,"BY",-5.8
2020-06-13,"BY",-3.4
2020-06-14,"BY",-33.33
2020-06-15,"BY",-14.93
2020-06-16,"BY",-8.67
2020-06-17,"BY",-10.38
2020-06-18,"BY",-8.2
2020-06-19,"BY",-8.03
2020-06-20,"BY",-11.62
2020-06-21,"BY",-8.21
2020-06-22,"BY",-7.49
2020-06-23,"BY",-1.91
2020-06-24,"BY",-1.6
2020-06-25,"BY",-8.61
2020-06-26,"BY",-4.78
2020-06-27,"BY",-3.15
2020-06-28,"BY",-7.83
2020-06-29,"BY",-7.99
2020-06-30,"BY",-1.71
2020-07-01,"BY",1.44
2020-07-02,"BY",-4.65
2020-07-03,"BY",-3.06
2020-07-04,"BY",1
2020-07-05,"BY",8.5
2020-07-06,"BY",-1.78
2020-07-07,"BY",1.89
2020-07-08,"BY",-0.57
2020-07-09,"BY",0.11
2020-07-10,"BY",-2.45
2020-07-11,"BY",-6.95
2020-07-12,"BY",10.73
2020-07-13,"BY",2.47
2020-07-14,"BY",4.09
2020-07-15,"BY",-3.74
2020-07-16,"BY",-6.55
2020-07-17,"BY",-2.73
2020-07-18,"BY",0.12
2020-07-19,"BY",14.13
2020-07-20,"BY",4.51
2020-07-21,"BY",-7.81
2020-07-22,"BY",3.69
2020-07-23,"BY",2.77
2020-07-24,"BY",1.18
2020-07-25,"BY",2.9
2020-07-26,"BY",-4.7
2020-07-27,"BY",1.42
2020-07-28,"BY",-0.21
2020-07-29,"BY",0.93
2020-07-30,"BY",-0.03
2020-07-31,"BY",-1.52
2020-08-01,"BY",8.88
2020-08-02,"BY",-18.21
2020-08-03,"BY",-0.52
2020-08-04,"BY",-1.51
2020-08-05,"BY",8.33
2020-08-06,"BY",9.02
2020-08-07,"BY",7.77
2020-08-08,"BY",8.22
2020-08-09,"BY",0.66
2020-08-10,"BY",5.76
2020-08-11,"BY",4.92
2020-08-12,"BY",5.18
2020-08-13,"BY",-0.73
2020-08-14,"BY",-0.16
2020-08-15,"BY",3.37
2020-08-16,"BY",0.19
2020-08-17,"BY",-0.48
2020-08-18,"BY",0.84
2020-08-19,"BY",3.21
2020-08-20,"BY",3.04
2020-08-21,"BY",2.47
2020-08-22,"BY",-7.29
2020-08-23,"BY",-9.26
2020-08-24,"BY",0.53
2020-08-25,"BY",0.04
2020-08-26,"BY",-1.73
2020-08-27,"BY",2.33
2020-08-28,"BY",-2.72
2020-08-29,"BY",-7.04
2020-08-30,"BY",-26.27
2020-08-31,"BY",3.67
2020-09-01,"BY",-7.13
2020-09-02,"BY",-4.04
2020-09-03,"BY",-0.62
2020-09-04,"BY",0.98
2020-09-05,"BY",7.29
2020-09-06,"BY",-2.19
2020-09-07,"BY",5.78
2020-09-08,"BY",9.46
2020-09-09,"BY",9.32
2020-09-10,"BY",9
2020-09-11,"BY",8.09
2020-09-12,"BY",9.63
2020-09-13,"BY",13.71
2020-09-14,"BY",12.9
2020-09-15,"BY",8.87
2020-09-16,"BY",7.2
2020-09-17,"BY",6.69
2020-09-18,"BY",6.57
2020-09-19,"BY",9.16
2020-09-20,"BY",11.5
2020-09-21,"BY",12.12
2020-09-22,"BY",7.77
2020-09-23,"BY",3.9
2020-09-24,"BY",9.46
2020-09-25,"BY",0.17
2020-09-26,"BY",-6.97
2020-09-27,"BY",-2.17
2020-09-28,"BY",7.06
2020-09-29,"BY",-0.36
2020-09-30,"BY",4.89
2020-10-01,"BY",8.82
2020-10-02,"BY",9.19
2020-10-03,"BY",8.35
2020-10-04,"BY",5.09
2020-10-05,"BY",6.77
2020-10-06,"BY",5.75
2020-10-07,"BY",0.53
2020-10-08,"BY",2.3
2020-10-09,"BY",3.57
2020-10-10,"BY",-1.97
2020-10-11,"BY",-10.07
2020-10-12,"BY",2.23
2020-10-13,"BY",6.63
2020-10-14,"BY",3.4
2020-10-15,"BY",3.64
2020-10-16,"BY",1.13
2020-10-17,"BY",-3.28
2020-10-18,"BY",-7.21
2020-10-19,"BY",4.15
2020-10-20,"BY",4.09
2020-10-21,"BY",4.35
2020-10-22,"BY",3.58
2020-10-23,"BY",-0.04
2020-10-24,"BY",-6.71
2020-10-25,"BY",-0.99
2020-10-26,"BY",-2.92
2020-10-27,"BY",1.25
2020-10-28,"BY",-0.47
2020-10-29,"BY",-2.61
2020-10-30,"BY",-0.62
2020-10-31,"BY",-1.38
2020-11-01,"BY",-15.01
2020-11-02,"BY",-11.75
2020-11-03,"BY",-15.31
2020-11-04,"BY",-13.34
2020-11-05,"BY",-11.59
2020-11-06,"BY",-14.54
2020-11-07,"BY",-12.97
2020-11-08,"BY",-13.31
2020-11-09,"BY",-6.64
2020-11-10,"BY",-7.55
2020-11-11,"BY",-6.19
2020-11-12,"BY",-4.93
2020-11-13,"BY",-6.42
2020-11-14,"BY",-8.99
2020-11-15,"BY",-9.91
2020-11-16,"BY",-6.87
2020-11-17,"BY",-5.38
2020-11-18,"BY",-8.96
2020-11-19,"BY",-8.01
2020-11-20,"BY",-10.88
2020-11-21,"BY",-17.02
2020-11-22,"BY",-19.97
2020-11-23,"BY",-7.69
2020-11-24,"BY",-7.31
2020-11-25,"BY",-6.53
2020-11-26,"BY",-6.41
2020-11-27,"BY",-5.83
2020-11-28,"BY",-15.18
2020-11-29,"BY",-22.92
2020-11-30,"BY",-6.64
2020-12-01,"BY",3.52
2020-12-02,"BY",-7.27
2020-12-03,"BY",-5.96
2020-12-04,"BY",NA
2020-12-05,"BY",NA
2020-12-06,"BY",NA
2020-12-07,"BY",NA
2020-12-08,"BY",9.04
2020-12-09,"BY",-13.76
2020-12-10,"BY",-9.65
2020-12-11,"BY",-4.22
2020-12-12,"BY",-14.79
2020-12-13,"BY",-31.99
2020-12-14,"BY",2.5
2020-12-15,"BY",10
2020-12-16,"BY",-22.88
2020-12-17,"BY",-20.92
2020-12-18,"BY",-18.44
2020-12-19,"BY",-27.62
2020-12-20,"BY",-32.09
2020-12-21,"BY",-18.22
2020-12-22,"BY",-13.66
2020-12-23,"BY",-27.88
2020-12-24,"BY",-45.28
2020-12-25,"BY",-19.69
2020-12-26,"BY",-21.6
2020-12-27,"BY",-27.86
2020-12-28,"BY",-34.34
2020-12-29,"BY",-24.95
2020-12-30,"BY",-31.42
2020-12-31,"BY",-42.52
2021-01-01,"BY",-19.57
2021-01-02,"BY",-27.5
2021-01-03,"BY",-22.51
2021-01-04,"BY",-27.35
2021-01-05,"BY",-25.67
2021-01-06,"BY",-13.39
2021-01-07,"BY",-20.66
2021-01-08,"BY",-21.98
2021-01-09,"BY",-16.91
2021-01-10,"BY",-10.15
2021-01-11,"BY",-16.48
2021-01-12,"BY",-21.31
2021-01-13,"BY",-14.67
2021-01-14,"BY",-15.61
2021-01-15,"BY",-13.18
2021-01-16,"BY",-18.97
2021-01-17,"BY",-21.37
2021-01-18,"BY",-16.54
2021-01-19,"BY",-16.62
2021-01-20,"BY",-10.51
2021-01-21,"BY",-11.11
2021-01-22,"BY",-10.67
2021-01-23,"BY",-19.26
2021-01-24,"BY",-19.22
2021-01-25,"BY",-15.9
2021-01-26,"BY",-18.42
2021-01-27,"BY",-11.7
2021-01-28,"BY",-15.27
2021-01-29,"BY",-12.03
2021-01-30,"BY",-17.14
2021-01-31,"BY",-13.17
2021-02-01,"BY",-14.89
2021-02-02,"BY",-15.08
2021-02-03,"BY",-17.33
2021-02-04,"BY",-12.67
2021-02-05,"BY",-13.99
2021-02-06,"BY",-18.87
2021-02-07,"BY",-26.2
2021-02-08,"BY",-14.61
2021-02-09,"BY",-15.29
2021-02-10,"BY",-17.09
2021-02-11,"BY",-15.03
2021-02-12,"BY",-14.34
2021-02-13,"BY",-16.38
2021-02-14,"BY",-7.54
2021-02-15,"BY",-13.77
2021-02-16,"BY",-14.9
2021-02-17,"BY",-12.28
2021-02-18,"BY",-10.78
2021-02-19,"BY",-11.02
2021-02-20,"BY",-5.73
2021-02-21,"BY",5.37
2021-02-22,"BY",-4.76
2020-01-01,"BE",5.57
2020-01-02,"BE",-14.55
2020-01-03,"BE",-14.02
2020-01-04,"BE",-5.87
2020-01-05,"BE",-1.06
2020-01-06,"BE",1.55
2020-01-07,"BE",1.8
2020-01-08,"BE",5.82
2020-01-09,"BE",5.5
2020-01-10,"BE",6.96
2020-01-11,"BE",5.93
2020-01-12,"BE",6.28
2020-01-13,"BE",4.37
2020-01-14,"BE",2.29
2020-01-15,"BE",7.93
2020-01-16,"BE",11.01
2020-01-17,"BE",10.31
2020-01-18,"BE",10.2
2020-01-19,"BE",8.88
2020-01-20,"BE",4.54
2020-01-21,"BE",7.26
2020-01-22,"BE",9.29
2020-01-23,"BE",4.04
2020-01-24,"BE",6.19
2020-01-25,"BE",5.92
2020-01-26,"BE",7.99
2020-01-27,"BE",4.43
2020-01-28,"BE",4.21
2020-01-29,"BE",8.94
2020-01-30,"BE",8.49
2020-01-31,"BE",11.35
2020-02-01,"BE",-2.08
2020-02-02,"BE",-5.19
2020-02-03,"BE",-6.23
2020-02-04,"BE",-4.34
2020-02-05,"BE",-2.86
2020-02-06,"BE",-5.8
2020-02-07,"BE",-4.8
2020-02-08,"BE",2.84
2020-02-09,"BE",-2.33
2020-02-10,"BE",-1.76
2020-02-11,"BE",4.43
2020-02-12,"BE",4.91
2020-02-13,"BE",3.97
2020-02-14,"BE",8.04
2020-02-15,"BE",7.51
2020-02-16,"BE",0.76
2020-02-17,"BE",5.8
2020-02-18,"BE",6.52
2020-02-19,"BE",5.08
2020-02-20,"BE",4.73
2020-02-21,"BE",7.33
2020-02-22,"BE",5.52
2020-02-23,"BE",1.21
2020-02-24,"BE",4.7
2020-02-25,"BE",7.06
2020-02-26,"BE",4.06
2020-02-27,"BE",3.72
